OrderID,OrderDate,ShipDate,CustomerID,ProductID,RegionID,Sales,Quantity,Discount,Profit,ProfitMargin
CA-2016-150350,2016-08-23,2016-08-30,MS-17770,TEC-MA-10001972,West,837.6,3,0.2,62.82,0.075
CA-2016-150350,2016-08-23,2016-08-30,MS-17770,OFF-EN-10002504,West,135.9,5,0.0,63.873,0.47
CA-2016-150350,2016-08-23,2016-08-30,MS-17770,OFF-PA-10002160,West,34.68,6,0.0,16.9932,0.49000000000000005
CA-2016-150350,2016-08-23,2016-08-30,MS-17770,FUR-CH-10001973,West,532.704,6,0.2,-39.9528,-0.07500000000000001
CA-2016-150350,2016-08-23,2016-08-30,MS-17770,OFF-AP-10001492,West,43.1,5,0.0,11.206,0.25999999999999995
CA-2016-150350,2016-08-23,2016-08-30,MS-17770,OFF-SU-10002189,West,15.88,4,0.0,0.1588,0.009999999999999998
CA-2015-121720,2015-06-11,2015-06-12,JE-15610,FUR-CH-10003312,South,1123.92,5,0.2,-182.637,-0.16249999999999998
CA-2015-121720,2015-06-11,2015-06-12,JE-15610,TEC-PH-10002496,South,249.584,2,0.2,31.198,0.125
CA-2015-121720,2015-06-11,2015-06-12,JE-15610,FUR-FU-10003464,South,48.672,3,0.2,7.3008,0.15
CA-2015-121720,2015-06-11,2015-06-12,JE-15610,OFF-AR-10000380,South,60.768,2,0.2,7.596,0.125
CA-2015-121720,2015-06-11,2015-06-12,JE-15610,OFF-BI-10004593,South,78.6,5,0.7,-62.88,-0.8
CA-2015-121720,2015-06-11,2015-06-12,JE-15610,OFF-BI-10001308,South,3.768,2,0.7,-3.14,-0.8333333333333334
CA-2015-121720,2015-06-11,2015-06-12,JE-15610,OFF-ST-10001780,South,1036.624,2,0.2,51.8312,0.05
CA-2015-121720,2015-06-11,2015-06-12,JE-15610,OFF-ST-10003816,South,563.808,4,0.2,21.1428,0.037500000000000006
CA-2017-149895,2017-09-08,2017-09-12,EB-14110,TEC-PH-10002200,East,258.528,2,0.4,-47.3968,-0.18333333333333332
CA-2017-147564,2017-10-02,2017-10-06,BP-11155,OFF-PA-10004438,East,49.12,4,0.0,23.0864,0.47000000000000003
CA-2014-136399,2014-12-16,2014-12-17,CC-12100,FUR-FU-10004090,West,44.46,2,0.0,14.6718,0.32999999999999996
CA-2014-136399,2014-12-16,2014-12-17,CC-12100,FUR-CH-10002602,West,241.568,2,0.2,18.1176,0.075
CA-2014-136399,2014-12-16,2014-12-17,CC-12100,TEC-AC-10001142,West,395.0,5,0.0,39.5,0.1
CA-2014-136399,2014-12-16,2014-12-17,CC-12100,TEC-PH-10004977,West,627.168,4,0.2,70.5564,0.11249999999999999
CA-2014-107916,2014-08-24,2014-08-26,JP-15460,FUR-FU-10004586,East,13.28,2,0.0,6.3744,0.48
CA-2014-107916,2014-08-24,2014-08-26,JP-15460,OFF-BI-10001116,East,12.672,3,0.2,4.4352,0.35
CA-2017-164168,2017-11-12,2017-11-18,LS-16975,OFF-BI-10000666,Central,30.56,5,0.8,-45.84,-1.5000000000000002
CA-2017-164168,2017-11-12,2017-11-18,LS-16975,OFF-ST-10002583,Central,77.952,3,0.2,-15.5904,-0.2
CA-2017-164168,2017-11-12,2017-11-18,LS-16975,TEC-PH-10004908,Central,67.992,1,0.2,8.499,0.125
CA-2017-164168,2017-11-12,2017-11-18,LS-16975,OFF-EN-10001219,Central,12.224,2,0.2,4.4312,0.36249999999999993
CA-2017-164168,2017-11-12,2017-11-18,LS-16975,TEC-AC-10004568,Central,44.784,2,0.2,-0.5598,-0.012499999999999999
CA-2017-164168,2017-11-12,2017-11-18,LS-16975,FUR-FU-10001756,Central,22.848,3,0.6,-17.7072,-0.775
CA-2015-112557,2015-04-25,2015-04-28,JL-15850,OFF-AP-10002311,East,206.43,3,0.0,90.8292,0.44
US-2014-122959,2014-12-12,2014-12-12,CY-12745,OFF-BI-10003650,Central,210.392,2,0.8,-336.6272,-1.6
CA-2017-162572,2017-09-25,2017-09-27,RB-19360,TEC-AC-10003628,East,119.96,5,0.2,35.988,0.3
CA-2017-162572,2017-09-25,2017-09-27,RB-19360,OFF-AR-10001547,East,10.608,6,0.2,0.9282,0.0875
US-2016-148110,2016-09-05,2016-09-11,AR-10825,FUR-CH-10002647,Central,347.802,7,0.3,-24.843,-0.07142857142857142
CA-2017-131828,2017-02-11,2017-02-13,CS-11845,FUR-CH-10004495,West,963.136,4,0.2,108.3528,0.1125
CA-2017-131828,2017-02-11,2017-02-13,CS-11845,TEC-PH-10002923,West,88.776,3,0.2,7.7679,0.08750000000000001
CA-2014-109218,2014-06-30,2014-07-03,AR-10825,OFF-AR-10001374,West,32.4,5,0.0,10.368,0.32
CA-2016-120558,2016-06-07,2016-06-10,RD-19810,OFF-PA-10003441,East,32.4,5,0.0,15.552,0.48
US-2014-109036,2014-12-20,2014-12-25,KH-16510,OFF-LA-10002043,West,31.05,3,0.0,14.904,0.48
CA-2015-147830,2015-12-15,2015-12-18,NF-18385,TEC-AC-10002049,East,2025.36,6,0.2,607.608,0.3
CA-2015-147830,2015-12-15,2015-12-18,NF-18385,TEC-MA-10000418,East,1799.994,2,0.7,-2639.9912,-1.4666666666666668
CA-2015-147830,2015-12-15,2015-12-18,NF-18385,TEC-PH-10004908,East,101.988,2,0.4,-16.998,-0.16666666666666669
CA-2015-147830,2015-12-15,2015-12-18,NF-18385,FUR-FU-10004091,East,262.864,7,0.2,69.0018,0.2625
CA-2017-150497,2017-07-20,2017-07-24,SM-20950,OFF-BI-10004600,Central,735.98,2,0.0,331.191,0.44999999999999996
CA-2014-128986,2014-08-03,2014-08-05,GH-14410,OFF-PA-10001289,West,93.024,3,0.2,33.7212,0.36250000000000004
CA-2015-139584,2015-08-24,2015-08-28,EM-13810,FUR-TA-10001539,East,284.364,2,0.4,-75.8304,-0.26666666666666666
CA-2015-139584,2015-08-24,2015-08-28,EM-13810,TEC-AC-10001266,East,26.0,2,0.0,11.7,0.44999999999999996
US-2016-162677,2016-03-26,2016-03-27,DB-13210,OFF-ST-10001291,South,67.64,5,0.2,5.9185,0.0875
US-2016-162677,2016-03-26,2016-03-27,DB-13210,TEC-AC-10001314,South,119.976,3,0.2,-17.9964,-0.15000000000000002
US-2014-150924,2014-09-12,2014-09-16,PT-19090,OFF-BI-10004040,Central,5.18,5,0.8,-8.029,-1.55
CA-2014-153969,2014-09-21,2014-09-25,HF-14995,OFF-EN-10001539,West,15.56,2,0.0,7.3132,0.47
CA-2014-153969,2014-09-21,2014-09-25,HF-14995,OFF-EN-10004483,West,78.35,5,0.0,36.8245,0.47000000000000003
CA-2014-153969,2014-09-21,2014-09-25,HF-14995,OFF-AR-10001615,West,59.52,3,0.0,15.4752,0.25999999999999995
CA-2014-153969,2014-09-21,2014-09-25,HF-14995,OFF-PA-10000327,West,38.52,9,0.0,17.334,0.44999999999999996
CA-2014-153969,2014-09-21,2014-09-25,HF-14995,TEC-PH-10001299,West,239.984,2,0.2,23.9984,0.09999999999999999
CA-2014-153969,2014-09-21,2014-09-25,HF-14995,OFF-PA-10002246,West,19.35,3,0.0,9.4815,0.49
CA-2016-146682,2016-10-29,2016-10-31,KW-16435,FUR-FU-10002671,Central,67.0,5,0.0,32.16,0.4799999999999999
CA-2016-138695,2016-05-28,2016-06-03,KC-16675,FUR-CH-10003833,South,390.272,8,0.2,-24.392,-0.0625
CA-2016-138695,2016-05-28,2016-06-03,KC-16675,OFF-PA-10001667,South,62.192,13,0.2,19.435,0.3125
CA-2017-107461,2017-12-21,2017-12-26,PK-19075,OFF-BI-10002003,South,23.88,6,0.0,11.2236,0.47
US-2016-133879,2016-03-21,2016-03-28,KT-16465,OFF-BI-10004465,Central,3.168,2,0.8,-4.752,-1.4999999999999998
US-2016-133879,2016-03-21,2016-03-28,KT-16465,FUR-CH-10000665,Central,528.43,5,0.3,0.0,0.0
US-2016-133879,2016-03-21,2016-03-28,KT-16465,OFF-AR-10004956,Central,13.392,3,0.2,1.5066,0.1125
CA-2017-157483,2017-11-11,2017-11-18,EP-13915,OFF-AR-10004260,Central,181.86,7,0.0,50.9208,0.27999999999999997
US-2017-132059,2017-09-23,2017-09-29,AP-10915,FUR-BO-10001811,West,180.588,2,0.7,-240.784,-1.3333333333333333
US-2017-132059,2017-09-23,2017-09-29,AP-10915,TEC-AC-10003280,West,47.984,2,0.2,0.5998,0.012499999999999999
CA-2017-122280,2017-09-10,2017-09-10,SH-20395,OFF-PA-10004911,East,18.76,2,0.0,9.0048,0.4799999999999999
CA-2017-105235,2017-12-05,2017-12-11,SM-20950,FUR-FU-10001487,East,20.94,3,0.0,6.0726,0.29
CA-2017-105235,2017-12-05,2017-12-11,SM-20950,FUR-FU-10000521,East,58.68,2,0.0,18.1908,0.31
CA-2017-105235,2017-12-05,2017-12-11,SM-20950,OFF-AP-10001271,East,254.9,5,0.0,68.823,0.26999999999999996
CA-2017-152912,2017-11-09,2017-11-12,BM-11650,OFF-BI-10004728,East,9.64,2,0.0,4.4344,0.45999999999999996
CA-2017-152912,2017-11-09,2017-11-12,BM-11650,TEC-AC-10004666,East,826.62,3,0.0,355.4466,0.43
CA-2017-152912,2017-11-09,2017-11-12,BM-11650,OFF-ST-10003208,East,1633.14,9,0.0,473.6106,0.29
CA-2014-123498,2014-11-07,2014-11-09,TC-20980,OFF-BI-10000632,Central,26.046,3,0.8,-44.2782,-1.7
CA-2014-123498,2014-11-07,2014-11-09,TC-20980,OFF-EN-10004773,Central,74.352,3,0.2,26.9526,0.3625
CA-2017-159352,2017-03-12,2017-03-17,KB-16585,TEC-PH-10004700,East,69.93,7,0.0,32.1678,0.45999999999999996
US-2017-146416,2017-10-20,2017-10-22,JE-16165,OFF-LA-10003714,West,3.75,1,0.0,1.8,0.48000000000000004
US-2017-146416,2017-10-20,2017-10-22,JE-16165,OFF-BI-10001787,West,20.928,4,0.2,7.5864,0.3625
US-2015-163783,2015-12-27,2016-01-01,DR-12940,OFF-ST-10002957,Central,12.672,3,0.2,-3.168,-0.25
CA-2017-123981,2017-10-02,2017-10-08,RW-19630,TEC-PH-10002115,East,65.99,1,0.0,17.1574,0.26
CA-2017-158953,2017-06-04,2017-06-08,ML-18040,OFF-BI-10002557,Central,6.37,7,0.8,-9.555,-1.5
CA-2014-165428,2014-09-01,2014-09-04,JL-15130,OFF-BI-10002949,Central,3.648,3,0.8,-6.0192,-1.65
CA-2014-165428,2014-09-01,2014-09-04,JL-15130,OFF-PA-10004100,Central,31.104,6,0.2,10.8864,0.35000000000000003
CA-2016-169026,2016-08-08,2016-08-13,CM-12655,OFF-FA-10001883,South,23.34,3,0.0,0.2334,0.01
CA-2017-109750,2017-07-22,2017-07-28,FH-14365,TEC-PH-10000702,East,29.97,3,0.0,14.0859,0.47000000000000003
CA-2015-149384,2015-07-10,2015-07-10,EH-13945,OFF-BI-10003196,West,3.366,3,0.7,-2.244,-0.6666666666666667
CA-2014-131527,2014-12-01,2014-12-07,TB-21280,TEC-PH-10001644,South,95.968,4,0.2,9.5968,0.09999999999999999
CA-2017-164000,2017-12-18,2017-12-22,AH-10030,OFF-AR-10003183,East,18.704,7,0.2,2.338,0.125
CA-2014-164224,2014-05-18,2014-05-20,TT-21070,FUR-FU-10000308,East,149.232,3,0.2,3.7308,0.024999999999999998
CA-2014-164224,2014-05-18,2014-05-20,TT-21070,OFF-PA-10001526,East,15.936,4,0.2,5.7768,0.3625
CA-2014-158372,2014-11-10,2014-11-16,RD-19900,TEC-PH-10002103,West,601.536,8,0.2,60.1536,0.1
CA-2014-158372,2014-11-10,2014-11-16,RD-19900,TEC-AC-10004209,West,10.99,1,0.0,4.2861,0.39
CA-2014-158372,2014-11-10,2014-11-16,RD-19900,FUR-FU-10000397,West,39.88,2,0.0,11.1664,0.27999999999999997
CA-2014-158372,2014-11-10,2014-11-16,RD-19900,OFF-PA-10002137,West,62.24,8,0.0,28.008,0.44999999999999996
CA-2014-158372,2014-11-10,2014-11-16,RD-19900,FUR-FU-10001867,West,53.2,5,0.0,14.896,0.28
CA-2014-158372,2014-11-10,2014-11-16,RD-19900,OFF-LA-10000407,West,39.84,8,0.0,18.3264,0.45999999999999996
CA-2016-108882,2016-01-09,2016-01-15,LA-16780,TEC-AC-10000420,West,349.95,5,0.0,118.983,0.34
CA-2016-108882,2016-01-09,2016-01-15,LA-16780,TEC-PH-10002726,West,377.928,9,0.2,141.723,0.37500000000000006
US-2017-108245,2017-09-22,2017-09-27,SH-19975,OFF-EN-10001415,Central,13.392,3,0.2,5.022,0.37500000000000006
US-2017-108245,2017-09-22,2017-09-27,SH-19975,OFF-BI-10000773,Central,11.228,7,0.8,-18.5262,-1.65
CA-2014-142314,2014-12-23,2014-12-28,SF-20200,OFF-AP-10002350,Central,207.24,11,0.0,58.0272,0.27999999999999997
CA-2016-132409,2016-05-26,2016-06-01,TH-21235,OFF-AR-10001919,East,1.504,1,0.2,0.1692,0.11249999999999999
CA-2016-132409,2016-05-26,2016-06-01,TH-21235,OFF-AP-10002082,East,34.848,2,0.2,6.534,0.1875
CA-2017-150189,2017-07-08,2017-07-10,VG-21790,OFF-LA-10002762,West,75.18,6,0.0,35.3346,0.47
CA-2014-114433,2014-05-13,2014-05-17,NP-18325,TEC-AC-10002800,West,149.97,3,0.0,52.4895,0.35
CA-2017-104640,2017-11-10,2017-11-16,FH-14275,OFF-BI-10003925,East,931.176,3,0.2,314.2719,0.3375
CA-2017-104640,2017-11-10,2017-11-16,FH-14275,TEC-PH-10002200,East,430.88,2,0.0,124.9552,0.29000000000000004
US-2015-137008,2015-10-02,2015-10-08,JP-15460,OFF-PA-10001295,East,94.85,5,0.0,45.528,0.48000000000000004
US-2015-137008,2015-10-02,2015-10-08,JP-15460,OFF-EN-10002500,East,51.12,4,0.0,23.004,0.45000000000000007
US-2015-137008,2015-10-02,2015-10-08,JP-15460,TEC-AC-10000892,East,90.0,1,0.0,32.4,0.36
CA-2014-108189,2014-10-02,2014-10-05,ES-14080,OFF-PA-10001838,West,9.408,2,0.2,3.4104,0.36250000000000004
CA-2014-108189,2014-10-02,2014-10-05,ES-14080,OFF-FA-10000735,West,4.672,2,0.2,1.46,0.3125
CA-2014-108189,2014-10-02,2014-10-05,ES-14080,TEC-PH-10001760,West,318.4,2,0.2,107.46,0.3375
CA-2014-108189,2014-10-02,2014-10-05,ES-14080,OFF-EN-10004846,West,12.768,6,0.2,4.6284,0.3625
CA-2014-108189,2014-10-02,2014-10-05,ES-14080,OFF-SU-10003567,West,15.36,2,0.2,-3.264,-0.2125
CA-2014-108189,2014-10-02,2014-10-05,ES-14080,TEC-PH-10001557,West,230.376,3,0.2,20.1579,0.08750000000000001
CA-2014-108189,2014-10-02,2014-10-05,ES-14080,TEC-AC-10003038,West,7.16,1,0.2,-0.0895,-0.012499999999999999
CA-2014-154641,2014-08-11,2014-08-16,KL-16645,OFF-ST-10004459,East,375.34,1,0.0,18.767,0.05
CA-2017-131625,2017-09-01,2017-09-05,BN-11515,FUR-FU-10004960,East,114.9,5,0.0,39.066,0.34
US-2017-156356,2017-04-16,2017-04-22,ND-18370,OFF-BI-10000632,Central,26.046,3,0.8,-44.2782,-1.7
US-2017-156356,2017-04-16,2017-04-22,ND-18370,OFF-BI-10001107,Central,2.896,1,0.8,-4.7784,-1.6500000000000001
US-2017-156356,2017-04-16,2017-04-22,ND-18370,OFF-ST-10002301,Central,32.544,2,0.2,-7.7292,-0.23750000000000002
CA-2016-138933,2016-04-24,2016-04-27,JL-15130,OFF-BI-10003355,West,3.984,1,0.2,1.3944,0.35000000000000003
CA-2016-140746,2016-01-15,2016-01-15,RC-19825,FUR-TA-10002903,East,181.797,1,0.3,-15.5826,-0.08571428571428572
CA-2016-146836,2016-05-02,2016-05-02,CC-12475,OFF-ST-10001580,East,44.94,3,0.0,12.5832,0.28
CA-2016-146836,2016-05-02,2016-05-02,CC-12475,OFF-BI-10000315,East,45.576,3,0.2,15.9516,0.35
US-2016-127971,2016-11-20,2016-11-27,DW-13195,FUR-CH-10003774,Central,318.43,5,0.3,-77.333,-0.24285714285714285
US-2016-127971,2016-11-20,2016-11-27,DW-13195,TEC-PH-10003095,Central,122.92,7,0.2,46.095,0.375
US-2016-127971,2016-11-20,2016-11-27,DW-13195,FUR-FU-10000023,Central,7.068,3,0.6,-2.8272,-0.4
US-2016-140809,2016-02-01,2016-02-03,CK-12760,OFF-ST-10002214,South,56.45,5,0.0,14.677,0.25999999999999995
CA-2017-114524,2017-03-31,2017-04-05,EG-13900,OFF-BI-10002799,Central,13.468,13,0.8,-22.8956,-1.7000000000000002
CA-2017-113355,2017-12-01,2017-12-05,SJ-20215,TEC-PH-10004912,Central,219.8,5,0.2,24.7275,0.11249999999999999
CA-2017-113355,2017-12-01,2017-12-05,SJ-20215,FUR-CH-10002602,Central,317.058,3,0.3,-18.1176,-0.05714285714285714
US-2017-140907,2017-12-10,2017-12-12,BP-11185,TEC-AC-10004510,West,49.08,3,0.0,4.908,0.1
US-2017-140907,2017-12-10,2017-12-12,BP-11185,OFF-ST-10000060,West,324.9,5,0.0,38.988,0.12000000000000001
US-2017-140907,2017-12-10,2017-12-12,BP-11185,OFF-AR-10000799,West,18.24,3,0.0,5.2896,0.29000000000000004
CA-2016-159730,2016-09-17,2016-09-21,SJ-20125,FUR-CH-10004875,West,113.888,2,0.2,9.9652,0.0875
CA-2016-159730,2016-09-17,2016-09-21,SJ-20125,TEC-PH-10002085,West,105.584,2,0.2,7.9188,0.075
CA-2016-157868,2016-12-23,2016-12-29,MC-17590,OFF-FA-10000992,Central,24.85,7,0.0,11.6795,0.47000000000000003
CA-2017-119389,2017-04-17,2017-04-19,BG-11740,FUR-FU-10001473,East,60.312,3,0.2,5.2773,0.08750000000000001
CA-2017-110373,2017-10-27,2017-10-30,MA-17560,OFF-AR-10003045,Central,7.056,3,0.2,2.205,0.3125
CA-2017-110373,2017-10-27,2017-10-30,MA-17560,TEC-PH-10001536,Central,27.184,2,0.2,2.0388,0.075
CA-2016-155474,2016-07-08,2016-07-14,CC-12220,TEC-PH-10001580,West,107.984,1,0.2,9.4486,0.08750000000000001
CA-2016-155474,2016-07-08,2016-07-14,CC-12220,OFF-BI-10004209,West,19.296,3,0.2,6.03,0.3125
CA-2015-155453,2015-08-09,2015-08-14,RA-19885,OFF-LA-10001613,South,4.608,2,0.2,1.6704,0.36250000000000004
US-2016-161844,2016-12-09,2016-12-14,DK-12835,FUR-TA-10001676,South,79.974,3,0.4,-29.3238,-0.36666666666666664
US-2016-161844,2016-12-09,2016-12-14,DK-12835,OFF-BI-10003712,South,2.946,2,0.7,-2.0622,-0.6999999999999998
US-2016-162103,2016-11-13,2016-11-17,LB-16795,OFF-BI-10000285,Central,3.136,2,0.8,-4.704,-1.4999999999999998
CA-2014-151554,2014-11-14,2014-11-15,CM-11815,OFF-PA-10004609,Central,20.736,4,0.2,7.2576,0.35
CA-2014-140662,2014-11-17,2014-11-19,TS-21205,TEC-AC-10001314,West,99.98,2,0.0,7.9984,0.08
CA-2014-140662,2014-11-17,2014-11-19,TS-21205,OFF-PA-10003395,West,733.95,7,0.0,352.296,0.48
CA-2014-140662,2014-11-17,2014-11-19,TS-21205,OFF-AP-10001242,West,241.44,3,0.0,72.432,0.3
CA-2016-122518,2016-03-04,2016-03-08,RF-19345,OFF-LA-10001641,South,10.08,4,0.2,3.528,0.35
US-2014-126571,2014-10-11,2014-10-15,JF-15565,OFF-ST-10003816,East,281.904,2,0.2,10.5714,0.037500000000000006
US-2014-126571,2014-10-11,2014-10-15,JF-15565,OFF-EN-10002230,East,201.432,3,0.2,67.9833,0.3375
CA-2014-143840,2014-05-22,2014-05-29,EH-14185,TEC-PH-10002660,South,135.98,2,0.0,33.995,0.25
CA-2014-143840,2014-05-22,2014-05-29,EH-14185,TEC-PH-10003171,South,44.95,1,0.0,12.586,0.27999999999999997
CA-2014-115980,2014-07-15,2014-07-19,VW-21775,TEC-AC-10003709,Central,2.97,3,0.0,1.3068,0.43999999999999995
CA-2014-115980,2014-07-15,2014-07-19,VW-21775,OFF-FA-10000304,Central,6.54,3,0.0,2.6814,0.41
CA-2015-155145,2015-12-27,2015-12-29,KN-16450,TEC-AC-10003709,West,7.92,8,0.0,3.4848,0.44
CA-2015-146038,2015-02-09,2015-02-16,SJ-20215,FUR-CH-10002774,West,203.92,5,0.2,22.941,0.1125
CA-2017-133865,2017-05-08,2017-05-12,PS-19045,TEC-CO-10001046,West,3359.952,6,0.2,1049.985,0.31249999999999994
CA-2017-116358,2017-11-02,2017-11-06,KM-16225,OFF-FA-10003495,Central,18.24,3,0.0,9.12,0.5
CA-2017-116358,2017-11-02,2017-11-06,KM-16225,OFF-AR-10004685,Central,27.78,6,0.0,9.1674,0.33
CA-2014-102988,2014-04-05,2014-04-09,GM-14695,OFF-AR-10004757,South,22.96,7,0.0,7.5768,0.33
CA-2014-102988,2014-04-05,2014-04-09,GM-14695,TEC-PH-10001615,South,28.99,1,0.0,8.4071,0.29000000000000004
CA-2014-102988,2014-04-05,2014-04-09,GM-14695,OFF-PA-10003349,South,12.96,2,0.0,6.3504,0.48999999999999994
CA-2014-102988,2014-04-05,2014-04-09,GM-14695,OFF-AR-10000127,South,22.96,7,0.0,6.6584,0.29
CA-2014-102988,2014-04-05,2014-04-09,GM-14695,OFF-SU-10002881,South,4164.05,5,0.0,83.281,0.02
US-2014-117170,2014-09-17,2014-09-24,KT-16465,TEC-AC-10001109,South,47.984,2,0.2,13.1956,0.275
US-2014-117170,2014-09-17,2014-09-24,KT-16465,OFF-PA-10000682,South,4.624,1,0.2,1.6762,0.3625
CA-2014-159478,2014-09-30,2014-10-06,MH-17785,FUR-FU-10000221,East,15.24,3,0.0,5.1816,0.34
CA-2014-103702,2014-09-12,2014-09-17,AF-10885,OFF-BI-10002429,East,63.924,7,0.7,-46.8776,-0.7333333333333334
CA-2017-150525,2017-02-20,2017-02-25,JP-16135,OFF-AR-10002375,Central,6.56,2,0.0,1.9024,0.29000000000000004
CA-2017-150525,2017-02-20,2017-02-25,JP-16135,OFF-AP-10000595,Central,13.11,3,0.0,3.4086,0.26
CA-2015-157770,2015-12-13,2015-12-15,RD-19585,TEC-PH-10001530,West,494.376,3,0.2,49.4376,0.1
CA-2015-157770,2015-12-13,2015-12-15,RD-19585,OFF-BI-10000050,West,29.2,5,0.2,9.855,0.3375
CA-2015-157770,2015-12-13,2015-12-15,RD-19585,TEC-AC-10001552,West,248.85,5,0.0,27.3735,0.11
CA-2015-157770,2015-12-13,2015-12-15,RD-19585,TEC-AC-10003399,West,36.24,1,0.0,15.2208,0.42
CA-2016-167290,2016-10-30,2016-11-04,JF-15295,OFF-AR-10004078,Central,11.68,2,0.0,3.504,0.3
CA-2014-106264,2014-12-26,2014-12-30,CK-12595,OFF-SU-10002189,West,11.91,3,0.0,0.1191,0.01
CA-2014-106264,2014-12-26,2014-12-30,CK-12595,FUR-FU-10001852,West,3.48,2,0.0,1.1136,0.32
CA-2014-138023,2014-08-15,2014-08-18,KH-16510,OFF-BI-10003638,Central,30.96,8,0.8,-52.632,-1.7
CA-2017-113418,2017-10-01,2017-10-03,CM-12655,TEC-MA-10002428,East,1704.89,11,0.0,767.2005,0.45
US-2015-110569,2015-05-23,2015-05-30,EB-13870,OFF-BI-10001036,West,19.194,7,0.7,-12.796,-0.6666666666666666
US-2015-110569,2015-05-23,2015-05-30,EB-13870,OFF-AP-10004708,West,121.792,4,0.2,13.7016,0.11249999999999999
CA-2017-136308,2017-11-16,2017-11-16,MW-18235,TEC-MA-10000488,West,1919.976,3,0.2,215.9973,0.11249999999999999
US-2014-159926,2014-11-18,2014-11-22,CS-11950,OFF-BI-10003656,East,50.997,1,0.7,-40.7976,-0.8
US-2014-159926,2014-11-18,2014-11-22,CS-11950,OFF-ST-10003656,East,76.792,1,0.2,-16.3183,-0.2125
US-2014-159926,2014-11-18,2014-11-22,CS-11950,TEC-PH-10001128,East,539.964,6,0.4,-107.9928,-0.19999999999999998
US-2014-159926,2014-11-18,2014-11-22,CS-11950,FUR-FU-10001473,East,60.312,3,0.2,5.2773,0.08750000000000001
US-2014-159926,2014-11-18,2014-11-22,CS-11950,OFF-BI-10004656,East,1.944,3,0.7,-1.4256,-0.7333333333333334
CA-2014-104738,2014-12-30,2015-01-01,SP-20620,OFF-EN-10004955,Central,12.984,3,0.2,4.7067,0.3625
CA-2014-104738,2014-12-30,2015-01-01,SP-20620,TEC-PH-10002468,Central,217.584,2,0.2,19.0386,0.0875
CA-2014-104738,2014-12-30,2015-01-01,SP-20620,TEC-PH-10000576,Central,328.776,3,0.2,28.7679,0.0875
CA-2014-104738,2014-12-30,2015-01-01,SP-20620,OFF-BI-10002160,Central,2.286,3,0.8,-3.6576,-1.5999999999999999
CA-2014-104738,2014-12-30,2015-01-01,SP-20620,TEC-AC-10003628,Central,47.984,2,0.2,14.3952,0.3
CA-2015-144386,2015-11-05,2015-11-11,GT-14635,OFF-BI-10001116,East,25.344,6,0.2,8.8704,0.35
CA-2016-111416,2016-09-17,2016-09-22,LW-17215,OFF-BI-10002026,East,232.4,5,0.2,78.435,0.3375
CA-2016-162747,2016-03-20,2016-03-25,AH-10030,FUR-FU-10003691,South,86.45,7,0.0,38.038,0.43999999999999995
US-2014-133130,2014-09-27,2014-10-01,TH-21100,FUR-CH-10002602,West,603.92,5,0.2,45.294,0.075
US-2014-133130,2014-09-27,2014-10-01,TH-21100,OFF-PA-10000675,West,81.98,2,0.0,40.1702,0.49
CA-2017-169978,2017-12-24,2017-12-28,HG-15025,FUR-CH-10002602,East,271.764,2,0.1,48.3136,0.17777777777777778
CA-2017-169978,2017-12-24,2017-12-28,HG-15025,OFF-BI-10001900,East,14.376,3,0.2,4.8519,0.33749999999999997
CA-2017-161739,2017-11-10,2017-11-15,EB-13750,FUR-FU-10001468,Central,341.96,5,0.6,-427.45,-1.25
CA-2015-165057,2015-09-11,2015-09-15,SC-20725,OFF-AR-10004648,West,181.35,9,0.0,48.9645,0.27
CA-2015-165057,2015-09-11,2015-09-15,SC-20725,OFF-LA-10003190,West,8.64,3,0.0,4.2336,0.49
CA-2014-134551,2014-12-20,2014-12-25,TS-21505,OFF-AP-10004868,South,43.512,7,0.2,3.8073,0.08750000000000001
CA-2014-134551,2014-12-20,2014-12-25,TS-21505,FUR-CH-10004287,South,662.88,3,0.2,74.574,0.1125
CA-2014-134551,2014-12-20,2014-12-25,TS-21505,OFF-PA-10002689,South,25.92,5,0.2,9.072,0.3499999999999999
CA-2015-120810,2015-07-23,2015-07-27,TH-21550,OFF-AP-10002892,East,68.94,3,0.0,20.682,0.3
CA-2015-120810,2015-07-23,2015-07-27,TH-21550,FUR-FU-10002253,East,128.82,3,0.0,50.2398,0.39
CA-2014-165309,2014-11-11,2014-11-15,KD-16270,OFF-BI-10001359,Central,896.99,5,0.8,-1480.0335,-1.65
CA-2014-165309,2014-11-11,2014-11-15,KD-16270,OFF-BI-10001267,Central,1.234,1,0.8,-1.9744,-1.5999999999999999
CA-2014-165309,2014-11-11,2014-11-15,KD-16270,OFF-AR-10003582,Central,67.56,3,0.2,6.756,0.1
CA-2014-165309,2014-11-11,2014-11-15,KD-16270,OFF-PA-10003724,Central,21.72,5,0.2,7.8735,0.3625
CA-2014-165309,2014-11-11,2014-11-15,KD-16270,OFF-PA-10001033,Central,262.336,8,0.2,95.0968,0.3625
CA-2014-165309,2014-11-11,2014-11-15,KD-16270,TEC-PH-10003505,Central,148.48,2,0.2,16.704,0.11250000000000002
CA-2014-165309,2014-11-11,2014-11-15,KD-16270,TEC-PH-10004959,Central,241.176,3,0.2,15.0735,0.0625
CA-2017-122595,2017-12-14,2017-12-20,GM-14455,TEC-AC-10000474,Central,227.976,3,0.2,28.497,0.125
